a,b,opcode,faulty_result,label
3086233711,3833744585,4,1467382950,1
3839369417,1513578932,3,4278150653,1
1833477594,3601770669,0,1140278919,1
1875898847,112255757,2,109109513,1
944587120,1102931843,1,4136098285,1
2831598673,41585924,3,2868825429,0
3225842304,4243916025,2,2151940224,1
58322182,3842390730,2,17836034,1
4019021023,1694088137,1,2392041750,1
1115256196,3628697776,4,2586901812,0
1958478825,134841616,3,2109573113,1
1865688542,3596210348,3,4285920766,1
77134601,1811424215,3,1878588381,1
818122593,2261266957,4,3055271276,1
1220786065,3924496083,2,1220740753,0
1299708314,398296879,2,87392522,0
656433998,1540719543,1,2336939927,1
3810816710,785804125,0,335207971,1
3456363676,397705007,3,3753377727,0
2720712260,3451861659,0,1877475551,1
2971664482,1955249129,2,805306464,0
390562606,3331330701,3,3621229487,0
1664026566,3575428266,4,3056841580,0
3491623072,468242231,1,3023380841,0
4167053040,4100761832,3,4243369720,1
3867417805,1758267857,4,2387154204,0
1568891835,4025914079,1,1837945052,0
1049548157,742400344,2,738201944,1
3488960671,1269575575,1,2219386120,1
2203951622,2493591081,1,4005327837,0
1649107908,3954243287,4,2180748563,1
2930168925,650580813,3,2800211805,1
968869747,3218483839,2,966132339,0
2802021454,1557947833,2,67134472,0
4032652512,2631320121,1,1401397927,1
1090211713,419136305,3,1492897713,0
1206644623,2136178174,0,3342822797,0
2932928605,2274002959,3,2950363231,0
429640499,881775977,1,3842831562,1
722314582,3445052058,1,1572262588,1
779233628,619251529,2,608174408,1
1775073235,2641590842,2,21066258,1
1819604440,3155955320,0,2828076112,1
483079481,2463129637,3,2665182589,1
2224477705,2872551510,0,802061919,0
2519492652,3919256787,2,2148009984,0
224608026,6115584,0,2378207258,1
1443717036,4099444456,4,2723533124,0
3060422764,3493609632,2,2418556960,0
248325405,1757499345,3,1858891741,1
7147264,3981277402,3,3983376346,0
1813612504,1616755648,2,1612284880,1
2789805132,3905925329,3,4006591709,0
2830830673,2833378897,3,2826694225,1
2728705605,1501783987,0,4230489528,1
3206612606,3226060416,0,2137705726,0
2119914492,606525256,3,2122307580,0
3232596097,2561989681,1,670606418,1
1403565479,1102183811,4,303646756,0
2680242751,168192,4,2680410927,1
2987756644,1062376318,4,2370248474,0
2022170609,1194195854,3,2142240639,1
1327713694,1948785128,3,2133548542,0
612604745,2238315018,4,569008451,1
800594783,2831140945,1,2230866702,1
2765719113,2466064421,4,908373612,0
3058361964,2890964056,1,167398932,1
2942135390,2547900975,3,3218992767,0
3251591811,330781479,4,3531083172,1
1784536020,3389932692,2,1242316948,0
3378635922,506619708,2,136340496,0
590355270,3082300015,0,3672655285,0
2696130113,2078152183,2,546444353,1
2340173846,956903282,1,1383205028,1
1362535842,1911577059,0,3274112901,0
3377005202,3855528139,1,3816444359,0
873035112,2561994289,1,2606008119,0
1707606987,2865875029,0,278514720,0
950241649,793334622,3,1064033151,1
3873539789,3673380533,0,3251952898,1
71372040,3239624322,2,3072,0
2676004927,3624399536,1,3346572687,0
1443819436,2568499250,3,3743317950,1
43975941,796130142,1,3542812839,1
3692484792,1052927869,0,450445365,0
2232506378,3330771597,3,3348617871,0
1693137353,4174633201,2,1624447169,1
3658669748,1922727909,0,1319984793,1
437467444,298239267,2,268566944,1
378643245,417886513,3,385479485,1
792118622,1510942644,4,1966727914,0
121271054,841793892,1,3574446506,1
839551844,605469000,0,1445020844,0
3309623434,1308526491,4,2293915537,1
3875271885,3052993131,0,2633297720,0
1442784171,4058817251,0,1206634126,0
1587359677,3976144089,4,2992769892,0
3776600258,4032408800,4,289666082,0
2949719647,2396796445,4,554504258,0
3384167571,320340774,1,3063826797,0
2193065477,2225661961,0,123760142,0
3056436332,3049635947,2,3020259432,0
1482210736,4221548791,2,1478015152,0
1386303909,2884157527,3,4226404855,0
991032182,664331087,4,478744633,0
1514519988,2395644445,4,3566149545,0
1136727431,591815494,3,1674016711,0
862819174,1326760350,4,2088334072,1
531681599,707786068,0,1239467667,0
710303572,2787914828,0,3498218400,0
2202308614,678368080,0,2947785558,1
380923181,3276659846,1,1399230631,0
895779690,1546321336,1,3644425650,0
4160670447,1349146528,2,1349141152,0
531205951,2228529673,1,2597643574,0
3564847784,2864839253,0,2134719741,0
2403952158,3693272248,1,3005712742,1
3876217550,3946899158,1,4224281592,1
2462216229,3570272937,2,2428637217,1
3887297743,446362933,4,4247355898,0
541580608,1527542710,4,2068557558,0
4210066677,2905064538,2,2820703312,0
1894619105,315494693,2,281809185,0
2478465063,578728260,0,3057201515,1
3163833977,3484982943,4,1932319462,1
1414828968,1691538377,2,1146131352,1
1117085061,1122213253,4,7783424,1
3118033011,1141836168,0,4259869147,1
1261372822,2589213236,2,168099860,1
512093501,682750289,3,1052114301,0
2377132059,2386137116,0,468301879,0
1590029245,3664372404,1,2220624137,0
660895054,401096495,2,123745550,0
754970969,4134599916,0,594603589,0
255874334,3465988765,4,3252068227,0
3760277696,1906907619,1,1853370077,0
2991388260,2782490699,2,2697490496,1
1223294865,1115150212,1,108144653,0
617891657,2313038867,1,2599820086,0
3656966323,241340700,3,4294635967,1
340585768,359185194,0,699787346,1
781678941,2003460590,4,1375541427,1
1711692748,1569625531,4,998821494,1
3158709368,1697129930,0,560872002,0
781498205,2402482718,2,244363804,1
990362998,1705540043,0,2695968577,1
1845293531,3661817012,0,1212143247,0
275661600,34061060,4,308934692,0
3164648057,3870363853,2,2761953353,0
3378916498,2731409477,3,3958254807,0
3572132521,3476159646,2,3290458248,0
1858259933,1611345344,1,246914589,0
2780381771,1572331963,4,4161709040,0
1082796417,3643988146,1,1733775567,0
1502422963,95336715,1,1407086120,1
604049736,4038615265,2,537002048,1
2121451004,3623371951,0,1449855659,0
3497463456,124444430,0,3621907887,1
984582005,1822949337,2,682067793,0
2261937677,328282407,0,2588122932,1
976066932,2122260988,0,3098327920,0
3755753151,2948985439,1,807292000,1
3232229505,3022563944,4,1955545833,0
4249635066,4254302459,0,4208445941,1
211165465,3543487654,2,262144,1
697637715,4157601519,1,835003492,0
4141395693,1490525617,4,2920232796,1
2993684068,2428055585,4,584502853,0
2066005494,878690152,0,2944687454,1
2317942804,3083913839,1,3545773477,1
2502964778,527939390,0,3030904136,1
4222283511,595074886,1,3627208625,0
2661141053,3491709088,3,3735014076,1
2102088698,2051821044,2,2018005488,1
430498611,6805248,4,433005619,1
1851161564,943861104,2,675424592,0
2492574249,133216527,0,2625782584,1
1264284054,1803705815,2,1262637462,1
298389795,2200100358,4,2464927525,0
2771910730,621099338,3,2772252746,1
551337793,1143801736,3,1694351177,1
3873749197,955178353,3,4209966589,1
2485330472,2311040019,3,2646453819,1
3053511276,2863342677,0,1621919425,1
2133288958,931728751,2,922813806,0
2048822260,3771313345,2,1610647744,1
3923080915,2356224536,3,2918545115,1
1456373677,2090455033,0,3546828710,0
1684406728,2459281957,0,4143688685,0
2758559816,1904651235,4,3588944811,1
1745514448,1158029706,2,1073881984,1
3014276711,3090356336,0,1809665751,0
811134816,658489166,2,538486592,1
1742558159,3109402226,4,3733513661,0
2037934578,3395912340,2,1214775440,0
4094257384,1280631192,3,4234013176,0
1326223262,2085628920,0,3411852182,0
3333227661,3852645067,4,588231750,1
3621897903,472002360,0,4093900263,0
1884124640,1356401057,1,527727679,1
3394846868,3505114273,4,447908901,1
281199905,311787301,0,592987206,0
4120176363,500367675,3,4258785275,0
2537799214,1310027676,4,3646345650,0
191063830,2417198112,3,2608064310,0
3778145986,3398563989,3,3954310871,0
2532059693,45799685,2,44566533,0
2208669703,1952183784,2,630784,1
3424346264,874788712,2,68165640,1
3417957015,1974993387,0,1097917570,1
2613965367,691312978,1,1922652389,0
1100513155,3279583366,1,2115372797,1
951946609,2589375540,2,403967024,1
3125150324,3110303858,4,52787718,0
4180450034,1714888652,1,2465299238,1
3291330696,574283076,1,2717047620,0
1095912322,3326081676,1,2064799990,1
4201492212,3349954703,1,851537509,0
3800467653,3235204225,2,3229616257,1
2330110997,1709375435,1,2768219210,1
455998774,357617962,2,285266274,1
4210311925,2665887293,0,2581231922,0
593893190,2646474811,1,2242402059,1
4146117870,1236582803,2,1092649090,0
4067492580,3797294276,3,4067892964,0
3108578418,958479218,1,2150099201,1
2833361489,1522277813,4,4066227684,1
1371359139,1450049964,4,1205028367,1
3414669975,2566438961,1,848231010,1
3741823166,2879991383,2,2332106774,0
991666550,1513521588,0,2505188138,0
2155457536,3116933235,1,3333491597,0
2494202921,960338802,2,271093792,1
2406958622,914748269,4,3119691123,0
1724013005,2125466621,0,3849479626,0
1803767255,234520347,1,1569312444,1
1734198734,1258654614,4,743984728,0
3842721994,1140548999,4,2800749901,1
2526032941,373791532,2,369102892,0
317950245,288718114,1,163449859,1
4193375475,1099789187,2,1098994307,1
518199101,1477010864,1,3352932749,1
1556845497,909644652,2,336069416,1
1414512552,1294432666,1,103302670,1
1090722178,1324233629,3,1341078463,1
2118782972,4025210079,4,2443299619,1
3972453593,2253934604,3,4007576797,1
1611223488,2927252572,3,4001060060,1
1090122113,2812061775,0,3902183888,0
3560411304,1369085347,4,2242708747,0
3294648456,2090547193,4,3102961521,1
3741162685,206827288,2,206670872,0
260750111,904509291,3,1072414591,0
3201236605,1263109014,0,169509395,1
2239922187,143631121,3,2375000859,0
3354788495,2681612351,2,2278948879,0
87414538,3179428475,1,129211535,1
2531243565,3806887621,3,4143972069,1
4288916223,2933945949,3,4293115647,1
3844597450,1805574615,2,1627840706,0
516400957,1861162461,3,2129639357,1
224729882,4121127659,0,117999109,1
1766210002,349475625,1,1425122985,1
162833171,2470967334,1,1986833133,0
2396555805,3944032470,0,2046669555,1
2030472178,3345098382,3,4284919806,0
3380119698,4224635639,4,850811493,0
4146698990,2733067845,4,365876395,1
2135745022,3065335917,0,906113643,0
3549914279,2185793540,4,1373631651,0
2438265890,2899188825,4,1033560187,0
4076875494,3331245197,4,3046042219,1
47515909,502034747,4,523860030,0
1737951695,2788591692,0,231576089,1
1703015371,3555544231,3,4159569903,0
203275544,4056692963,4,4258366971,0
913139564,2276681743,4,2984120163,0
766564699,1749545424,0,2516110123,0
397528367,3420668567,0,3818196934,0
273917728,4146695406,1,422189619,1
2464044069,962533234,0,3359468439,1
3661378228,39102212,4,3630732592,1
3491948704,1501749683,1,1990199021,0
836717411,2410454559,3,3221151615,1
1849440220,2317376532,0,4162622448,1
2596042805,4067462372,4,1758262417,1
1730128334,3610969262,2,1192951950,0
1558842297,1381454244,1,177388053,0
2909236314,2256803853,3,2951183455,0
2204174854,711689044,3,2871757654,1
4001262300,3499528353,4,1055455869,0
1024017786,2611445815,3,3215902079,1
2777437259,66267911,0,2843705170,0
2894415449,793864030,2,738281048,0
1797362134,230449947,4,1184756429,1
4072561381,1696010698,3,4156513263,0
765677403,607286600,0,1372964003,0
3181824,686430545,3,687512913,0
3195501180,250567965,1,2944949599,1
2029431793,211541785,2,143821585,0
3757096127,1222825873,3,3748855743,1
3080076911,3778640578,1,3596403629,0
3220866175,4161691376,0,3087594351,1
3129709685,203935000,3,3199204733,1
2340748823,1996566510,4,4236628473,0
2291513873,3019861095,3,3154116215,0
2259751949,3960751832,4,1789219541,0
1472363951,2703800386,2,20985858,1
3585897131,711352148,1,2874544983,0
2201641478,1849150940,3,1866461150,1
3803022533,3633837233,3,4206884081,1
466402615,1678280136,3,2144124415,0
197097751,2571584562,4,2465742117,0
2671482430,496663355,3,2679897919,0
109984525,2974567010,1,1430384811,0
575125828,3484225183,3,4025466846,1
604140360,1739899343,1,3159208313,0
4185699570,3491453088,2,3499626656,1
1627231169,461383479,1,1165847690,0
2898055257,3103275121,1,4089747432,0
4022714591,3407591062,3,3890214623,1
3247250563,1131038598,0,83190793,1
2788289612,2308860435,2,2148558856,1
2820760144,3058163820,2,2684444736,0
2090189305,499450171,0,2455421748,1
3609735342,2222137864,0,1536938678,1
158182162,3333289101,1,1119860357,0
3797340356,1995827693,4,2493724969,0
2781533259,3797254852,3,3890206415,0
397758255,2128465405,1,3638001970,1
2793351756,4057048803,2,2688623168,1
4020926687,181939989,0,4202866660,1
3590937260,927866222,1,515587390,1
1539824055,2089691129,0,3629384112,1
457232182,3922223315,2,155205650,0
3226844288,432051507,3,3654663603,0
4173443825,3129715829,4,1107959428,1
614412105,2502168618,2,604241928,1
1360590242,678231888,1,681834066,1
3858627275,184350997,1,3674210742,1
2612018743,3704034489,0,2021085936,0
4188450547,226191642,2,153233426,0
1987706860,238446364,0,2226153224,0
2301924370,483867961,1,1818056409,0
1079861120,2769629770,4,1699245514,1
1979038187,2804682318,3,4160602094,1
677530448,2646045755,0,3323576203,0
251062557,1813331928,1,2732697925,0
3718082747,3831949000,3,4261345019,1
97496843,3758744768,1,633719371,0
3420207767,2803828814,1,616378889,1
1848531420,3950567638,1,2327148806,1
2433799202,3641250482,2,2164264994,1
1411641256,564448067,0,1976090347,1
394145070,1673004487,4,1959143657,0
892355434,1262485910,0,2154824960,1
2158226433,1109694340,1,1048532085,1
1745738704,3771244225,0,1220967057,1
3437920921,2171160066,0,1314113947,1
1061029758,3500441249,1,1855555805,0
3960412376,3812511942,2,1611534528,1
1918161892,2902278233,0,525472829,0
2723125828,2654318652,0,1149586048,1
436537652,492584762,0,929056878,1
1851176924,2008490991,0,3859667915,0
1256994197,805737312,2,266496,0
1541920695,867967335,0,2409888030,0
454992694,3877182158,1,872777834,1
1867196894,374074156,4,2030101234,1
2658361404,493122874,0,3151484286,1
360289578,4072110309,1,583146565,0
630208843,2668165182,3,3197696383,1
3305688202,76909321,2,67667976,1
3417684119,299025699,4,3664215476,0
3151443575,2390661148,1,760913499,1
525019966,156611346,0,681614928,1
2239234570,4203274485,3,4294501119,0
1898617826,1657365445,2,1611137984,0
3059686508,4169424625,1,3185228155,1
380426029,3299159689,2,77858313,0
130886927,3589721259,2,96734219,0
2859821140,3724292283,2,2289311760,0
3229328000,198683415,4,3417047447,1
402562863,3248047747,3,3623870383,0
369666860,3188469884,1,1476164272,0
4259676923,2027622385,2,2021720817,1
4079169254,2829278801,3,4221796087,0
3002458213,2857361492,3,3204440181,1
1316412316,3067210861,0,88656393,1
4193666803,4027701984,4,166173714,1
4267186940,1068390783,0,1040610555,1
808714080,971167603,3,972291955,0
3039829098,2762792521,1,277036545,1
2194609157,1460172206,1,734436951,0
2460535845,3453713051,2,2156414977,0
1992710125,2213023239,1,4074654694,1
1972949995,3218991231,0,896973934,1
3485683359,2539830830,0,1730546893,0
4205814005,1202299791,2,1118544005,1
2712029763,737239895,2,564150851,0
3554761895,2013391344,4,2883630551,1
416437041,3766523585,2,8393217,0
3834836681,1957934057,1,1876902624,0
1161378186,2366421018,1,3089924464,0
1317411229,3348217487,1,2264161038,0
4096230120,117301005,2,69575176,1
1535455671,993037174,4,1622520513,1
1691386313,3510889122,0,907308267,1
4023347423,4150415086,2,3881978062,1
1671053255,3560076968,4,3081259375,0
4047809762,1534265270,0,1320662168,1
405374768,4179418866,4,3778369986,0
3478235806,3525604004,2,3221234308,1
2452481060,1169309067,4,3617577391,0
396086575,2607418422,4,2364653849,0
3773670593,3541659302,1,232011291,0
3278716550,1206194063,4,2223517963,1
1100076419,3167555705,3,4259304955,1
2850090579,1646295492,4,3418396566,1
2956082784,3812064966,1,3438983066,1
1120831365,2173501955,0,3294333320,0
3886117071,504288572,2,100945932,1
2792780876,3275565702,4,1698913994,1
2616767543,980479860,2,443606068,1
1978524651,1684090312,2,1684087176,1
2078545911,3770640577,0,1554153656,1
407551280,4202890485,3,4207656445,1
1152279945,1044094332,3,2059402749,1
2022683121,2239917579,4,4245544954,0
4111280362,241347356,4,4218389238,1
811084128,1464919470,1,3641131938,1
3937186005,1611230144,3,3937270741,0
3410251926,2372773402,3,3477993118,1
1987839980,842562404,4,1145404552,1
2401572382,2552343600,3,2670050878,0
867759975,3301455497,3,4159764463,1
4108854505,192656662,1,3916197843,0
767299419,951892849,0,1714997964,1
3192121468,3054254700,2,3053463660,0
2693044289,3697402552,1,3290674569,1
1411616168,3110173298,3,4249092090,1
3758399680,1059539838,3,4280806382,1
3654483123,541290816,1,3113196403,1
2989290596,3913043154,1,3371214802,1
552265537,783276381,4,239418972,1
666443599,1391200677,1,3570210216,1
1778169299,1737895887,0,3518162338,1
3216731263,2008635375,3,4290478079,0
2650707003,72592648,3,2646588731,1
1642654147,557503810,2,556319074,1
1819766744,1508856243,0,3345400203,1
2074435575,3317096075,1,3052306796,0
2053830132,1746262480,0,3791704004,1
1271880599,2524942380,4,3719351227,0
2382728220,2379594779,3,2413149215,0
692857682,437176116,3,995028854,0
1661495238,538655552,1,1122839686,0
1347672992,1843535323,1,3799104965,0
2482334759,1575767995,3,3757404095,1
2189243396,202829080,4,2389432604,0
3288026247,4268012284,1,3314981259,0
2240398347,2965788257,4,894407274,0
4120998123,1416751016,4,2714804035,1
1290917785,3139514998,1,2446372131,1
3123971700,3293521032,2,2147746816,0
1513126324,642522956,2,33560836,0
2783967307,113338125,0,2895208280,1
2681173055,4126897899,0,2513103658,0
888075113,1980984300,1,2665187197,1
4080228582,2999932517,3,4093607655,1
215179545,1624354241,0,1843728090,1
3643240114,1383046052,0,731327062,1
1194619278,507930940,3,1601599918,1
959038834,2808602190,1,2445403940,0
818548577,1622514625,1,3491001248,0
1131881350,885226857,3,2012708843,1
2841174610,22609666,3,2841444178,1
2513901611,23696642,0,2537598381,1
274619680,1109135236,2,1838848,1
1797780438,3342401166,0,979432036,1
1786554836,1092094850,4,728015446,0
1638579139,2581878835,2,27269251,1
732344663,433056563,3,1005583223,0
604978504,3784179395,4,3314729867,1
3524010148,4029443808,2,3490455712,0
20973314,1159990666,1,3155949944,0
1036347259,3778547394,1,1569544377,1
1055810429,3766247104,1,1582433469,1
1899998178,2509965355,3,4055870443,1
3000917093,3794833604,1,3501050785,0
644407116,4057422051,4,3619653551,0
4008887005,1832517082,1,2176369923,0
1687923657,541374784,1,1146548873,0
200875799,1515045812,0,1715921611,0
55278342,4039944417,2,4720640,1
3744841406,888716137,0,338590247,0
3312482954,1248223636,0,265804830,1
649047373,2424013344,4,3067359021,1
2041813491,710074708,2,672301392,0
4164728048,2422634016,3,4169070320,0
1264222102,1830347226,4,641900108,0
2135778814,1089844097,1,1045934973,1
804494175,1564532666,1,3534928805,0
3581478570,455938870,3,3749533630,1
499259195,3285259911,1,1508968628,1
2177476099,3501470369,0,1383979172,0
1995038701,4136207597,3,4142653421,1
3938980565,997354870,4,3518659491,1
3579551914,534766911,0,4114318825,0
3343373454,216719641,3,3488609695,0
595642183,3166417017,1,1724192462,0
1509112243,2572707378,2,424681522,0
2913434715,200419607,2,161622034,1
60247303,3666451637,1,688762962,0
2553196592,3951183063,2,2281832464,0
2016402928,2256330252,2,2939904,0
3866234060,1603322815,1,2263959821,1
2729668677,3585886379,3,4156520687,0
4269145852,3206815870,3,3212181246,1
60774663,1434040234,4,1459023533,1
1431548330,1117820805,2,1073779072,0
373530924,3781870786,3,4151043566,0
2959412832,1879319008,4,3227594368,1
147788049,2707737666,1,1735017679,0
657508174,2699198017,0,3356575119,1
3541777062,2797137485,0,2042898675,1
3524674212,2652973628,2,2449474084,0
2016962032,2236613130,4,4251477754,1
3518607011,225664794,2,19992082,1
4273577725,75933449,0,55592454,1
456128822,748034905,4,934929007,0
1807791063,3284743815,0,1871309406,1
887803241,374085420,0,1261888661,0
3435802265,1861210077,4,2720129348,1
3496252064,2367279130,0,1568563898,0
473521464,3730459324,1,1038029436,0
3968629465,130123023,0,4098752488,0
2359576601,1053574525,1,1306002076,0
3975311065,2071932918,0,1752276687,0
2262810637,487136570,4,2614549815,0
3518176419,537168704,0,4055345123,0
1724600269,4046449378,4,2548346159,1
2082729976,691344210,4,1431764138,1
3269279877,2245496331,1,956674682,1
2889814616,849479525,4,2392659261,1
3396247700,1458217389,2,1114284164,0
584020293,3636879025,4,4194906100,0
113720077,3292757640,3,3351740301,1
341621544,3154303096,2,335583272,0
2330565653,3020440680,2,2148008960,0
3637991089,3914985682,3,4192204531,0
1579094460,13029121,2,393472,0
2214884360,1693180873,1,521699391,1
2906890842,3478173342,3,4014192350,1
3534356645,1379052452,0,618441801,0
248652061,2824297552,2,139591696,0
2558173744,4127065323,3,4261324539,0
3853522123,4056406243,4,341298216,1
2596391477,2385472540,3,2666524213,1
2931411549,602344263,3,2952776543,0
2211423239,3140885622,0,1057865853,1
3306049674,3593308844,3,3610237614,0
1529158582,4148892910,4,2892894042,1
3910890194,2145630207,0,1761553105,0
2925516892,1466764718,0,365749770,1
2523510828,2289936912,4,504631868,0
1457933229,2451341860,2,302776868,1
4096291560,62341895,4,4156502511,1
2287181328,131576591,4,2407804191,0
3967397080,896538986,0,560580162,1
2476982311,1230412178,4,3673512341,1
3061722732,3108473970,2,2420509792,1
2334087190,1468460975,4,3700012985,1
3743517374,3925391059,0,3374203281,1
3003635814,2571646002,3,3142581362,1
2628126265,3832968904,3,4244010745,0
1795385302,1122477445,0,2917866843,1
4176524017,1120363909,2,1086335105,1
4232639224,2874947670,4,1444203182,1
513104189,1788993493,2,176249093,1
2022451185,3410144918,0,1137628807,0
3567421097,197656855,2,8388609,0
2510909483,3784934083,4,1949364840,1
4113401578,706979668,4,3742245310,0
840039268,4198297844,0,609152088,1
1788765653,3483527839,4,2772176714,0
3992432859,3525506212,1,466926647,0
4290506495,1104260483,3,4294701055,0
87638282,1431784362,2,85016842,0
242724636,1463453102,0,1706177738,0
1443763628,2998365797,2,302384164,0
3648647858,1216205712,1,2432442210,1
1081235840,3245251202,4,2165883650,1
476955960,422588210,1,591238662,1
3394435732,875679080,1,2518756652,0
520941886,1953888232,3,2122184702,1
880387432,3594240684,2,339312680,0
1458308525,2573157938,1,3180117883,0
3963143384,3456693404,2,3423126680,0
1678134216,3003382374,0,386549294,0
2245493771,2715000899,1,3825460168,0
4094283496,3093277808,0,2892594008,0
733860183,2043659251,1,2985168228,0
3630390960,2951593055,4,2005852911,0
2925549148,3693548728,2,2350912600,1
1527416246,4077208294,0,1309657244,0
552370497,3736409789,2,10747905,0
2651688508,3438616217,0,1795337429,0
2931063389,2323841045,3,2935454301,1
2447213603,2447370275,3,2178935843,1
358298410,3976450778,4,4165526000,1
3462019228,156761874,3,3479175070,0
4022358751,319833382,4,4241496056,1
1520316853,3367730321,1,2447553828,0
3182184571,3919762643,0,2806979918,0
797621599,3645914290,4,4141515757,1
1413234600,3226713728,3,1417658280,1
18082050,3323977356,3,3340763038,1
588128582,3918855891,2,537141314,1
2588704308,3985882331,3,3755998975,1
2049744372,3031322729,4,2390936989,1
3627158192,3000037477,3,4210227957,0
3166379129,3178835578,3,3186835067,1
255383838,3939784917,3,4026325215,1
744607576,1306319259,4,1639782083,0
1738012623,2706281026,0,149326353,0
3111754354,1292519322,0,1183048204,1
2085957624,289404706,3,2105540602,0
66597639,4168628464,2,544747520,1
1225854866,1834263514,4,71674952,1
2031877618,1654597573,1,377279021,1
848486757,3556798632,2,268464160,1
970467699,1937068006,0,2907535705,0
3054809196,2337996822,1,716812374,0
906011500,3869945037,0,481251385,1
189746454,1622912449,1,2861801301,0
2822115920,2208627207,1,613488841,1
3309715082,3356855952,0,2405158170,1
3734104253,2335946774,2,2316412948,0
1037292923,387155246,4,717246549,0
4229058808,389291822,0,323383350,1
1475680687,4159974639,1,1610673344,0
516306237,3883740366,3,4294917631,0
3839219401,4029013728,0,3573265832,1
381239597,3643513522,0,4024753119,0
3080494191,2527246381,1,553251906,1
2577391667,53864198,3,2613045045,1
871806311,3591148716,2,302289956,0
2671985214,888163689,1,3931305173,1
3814992582,1451824045,3,4159519727,0
1387090853,1380501924,3,1391319973,0
1564724666,3948776662,1,1910948068,1
3289692296,3385005715,3,3453468315,0
2376016923,2689276992,0,770326619,0
1200154511,540324160,1,660354639,1
649494861,3265962117,4,3827048904,0
744358744,1312872348,4,1646187716,0
3377260690,38319364,3,3410820502,0
962133362,1804894679,3,2078080503,0
800337759,2248259084,3,2947923807,0
429621043,3823267015,0,4252888058,0
1738070479,2417867808,1,3598392751,1
2790258252,832510307,0,3555659695,1
3868079821,242002204,4,3907166161,0
3105197682,3665607860,3,4219256566,1
89806090,841094500,3,930829678,1
4079760102,698832211,0,483625017,0
771882332,3950075094,3,4017225182,0
2774569034,3821052103,2,2705358914,0
3365190289,3840514761,4,746414168,1
3300397705,4036762337,0,3042192746,0
2998458981,1519496629,1,1478962352,0
2547835951,3065707629,2,2660820013,1
3455543963,3905171153,1,3845340106,0
2303325202,2760394313,4,767668827,0
4039652577,785087837,0,529789502,1
1245113748,592752966,1,115489870,1
1180551052,3778917058,4,2808116558,0
843332452,4027758816,0,576123972,0
3912329938,2820189264,2,2828019792,1
2280065039,2513607211,4,305500196,1
1146039688,3835561673,3,3839832011,1
496321339,2248036875,4,2557153584,0
2271336974,988748661,2,39913988,1
1873909727,173382932,2,168924436,0
964624242,2070481398,1,1041626492,1
792162142,212464409,0,1004626551,0
3065177709,1203808655,1,1861369054,0
3844536010,1884984800,4,2642174762,1
609000776,2413729823,1,2490238249,0
447814965,2039512051,1,2703270218,1
669642063,3262854276,2,39920644,1
841190244,2117755900,1,3018401640,0
1833133530,1299880346,2,1291977114,1
3700731577,3704146105,3,3705466553,0
3333967501,3389563028,3,3468226205,0
3629101744,4104775913,4,753294937,1
1956296681,4034193632,0,1697620169,1
1677755336,2626010681,1,3346695567,1
3745213118,802081631,3,4294831103,1
2459946021,1379534756,2,303694884,0
3484808351,2235655690,4,1257542293,0
1813969880,546716993,1,1267252887,0
4085031654,4012872926,1,72158792,1
2262055437,4141325037,4,1879285984,0
916750189,2551181872,3,3199205237,1
2242278411,3991215835,1,2546029872,0
1089557889,2500385834,4,3589900715,0
2801359437,3075180142,0,1581703355,1
564244803,3561778856,4,4126007275,0
1348031392,838421347,2,274416416,1
4126859499,2536801326,0,2301584665,1
1122471301,3770329281,4,2724013380,0
378859821,2485041704,3,2527001389,0
3833983689,3195378812,1,638604877,0
392604462,2617797176,1,2069774578,1
3385012883,2888163416,4,3857109707,1
2794560077,1609217471,0,108810252,0
1820768217,1956181481,4,404636208,0
367922475,2983620707,1,1679269064,0
3145510006,568988483,3,3154034551,0
458690358,1573928379,3,1607942079,0
3997302492,549336385,3,3976200157,1
330722087,1986819564,2,270819620,1
3394263188,1832917466,1,1561345722,0
3570445993,2972398690,3,4126916331,0
1152001929,3319544459,0,176579076,1
3654362291,781474141,2,143654929,0
742823768,2679952959,0,3423038871,1
1452661677,3390274708,2,1108433028,0
1228772754,1493559730,2,1225097622,1
2109446651,3449027227,2,1302042779,1
481544505,3838913737,0,25490946,0
90828554,2765943369,4,2713001795,1
763798363,3974765785,1,1083999874,0
3068078189,3970776281,4,1517425844,0
2377666075,625604938,0,3007465317,1
2495369257,4187453171,1,2607077686,1
77313801,1297332634,2,68399368,0
3826332360,2996698213,2,2685481024,0
163612435,449846581,3,466657079,0
606625096,1536093111,3,2142175231,0
2090806777,178887957,3,2126495229,0
3239254146,2871008342,4,1781728468,0
3305427082,3546838694,1,4053686756,1
217412377,1221275537,4,1144937624,1
3359597712,4117669610,0,3215854458,1
3423746200,2389277212,4,1115375236,1
3741946046,2767447625,1,974498421,0
1603728831,697311571,3,2139551231,1
3090595952,163690259,2,134250512,0
1529345462,4172019953,1,1719401669,1
3558809768,2427407905,3,3569314473,1
288113442,1071489407,2,286064930,1
80453385,3403525781,3,3470770077,0
1641655235,295007523,0,1934565606,1
518120765,380866349,4,139618832,0
3640703666,2263846925,2,2147520512,0
3343933582,244935965,1,3166106481,1
3868769485,600822087,2,578850885,1
163200275,2037745138,3,2046803443,0
3188440188,2193477637,0,1086950529,0
597910855,954717041,4,457487926,0
675449168,612428617,0,1304655001,1
2958853728,1900418018,3,4049508322,0
1416670120,4286332670,4,2869728598,0
565120323,3881287374,1,995577461,1
