a,b,opcode,faulty_result,fault_type
4122735851,1172030347,5,3735928559,0
4272083197,4216411382,7,3601710831,1
4222996727,2587031092,4,1636247235,0
4271696125,3274331782,0,3251060611,0
53582086,2853436500,0,2837603666,2
994500982,4031821024,1,3405130902,1
4079800038,3464838301,3,1034547835,2
635838795,675494224,4,228923419,0
2841677906,397740335,3,3220543871,0
200073495,1924925413,4,2035345010,1
3144660086,1988706285,4,3454438299,2
4072325349,2601565238,6,1772780755,2
1577840572,3623479983,7,3735928559,0
3202380413,2960759392,4,244967453,2
3105485426,2074009591,4,3263638917,2
1485721521,1892128737,3,953147377,1
4053568227,4120404715,5,3601710831,1
865467751,3872491213,4,3578035130,1
3589193387,750437209,0,61440516,1
539430208,3315612299,4,3850844107,0
3465868445,4037343457,2,3229937793,0
3257835140,2065801206,7,3104768370,2
1840057819,2821344336,4,3313975723,1
805437280,2297092625,3,3102474101,1
549815105,3342266510,0,3892081615,0
901530475,3612440238,1,3807196613,2
346263849,1679270344,6,1890857185,2
1098312578,1591963581,5,3735895791,1
3091220592,382487853,5,4272799471,1
1027966842,503734588,4,591652422,2
1812250584,2043520499,6,3735928559,0
1184650125,3427116696,6,2329539861,2
1007491960,3664629940,1,1637829316,0
2005521391,2325181461,2,42030085,1
4160407791,398195503,6,3735928815,1
2230024713,3751869119,0,1686926540,1
10325249,160629011,1,4144663278,1
4253371131,281117985,5,3980709850,2
2877007446,1044056444,5,3735928559,0
681863505,1282186136,3,1827208153,1
2516644396,465969975,4,2378617115,0
263507743,2417697312,0,2679106879,2
2648508475,2869948502,4,919795821,0
3572620969,2883288151,2,2161204225,0
3789053635,889731946,4,3570427305,0
1243220372,2940773470,7,3735928559,0
505964348,2544932399,3,2679699263,0
1959617513,1466979758,2,599602759,2
1493871026,2129988093,1,3667238837,1
2197771781,854597477,3,2953791840,2
405729584,2923929692,4,3060355436,2
1352873889,290559778,7,3735928559,0
2906153050,4071036133,6,3735928559,0
947642736,1684891080,0,2632533816,0
2136841726,1501065650,0,3637907376,0
750149465,1851618780,6,1122708101,2
32497411,2539364910,1,2528410925,2
817334625,3695577784,0,3975250905,2
860954470,1390619557,4,1639068867,0
4098138344,3053315691,5,3735928559,0
2107716603,4191597811,7,3735928559,0
2968450145,3294454920,4,1957925097,0
2452220452,342406440,1,2252431116,2
896171882,2881264727,4,2664866621,1
3394384532,1619464129,2,1090650752,1
1865910238,1709737419,6,3735928559,0
2896179801,2418978848,5,3735928559,0
1908883427,1989611501,4,391131150,1
3658641588,6960384,0,3665601972,0
587424582,2535604782,0,975545716,1
3487035039,1399030694,4,2633264441,1
132178191,2584898612,6,2649918779,2
53429510,917532013,2,35669316,1
1483042736,1556033465,0,3039043433,1
3639922353,4156707055,4,792108638,2
961032050,3037703274,1,2353496856,2
1210565008,2334177814,4,3272047494,0
3927264468,3542195878,0,959763058,2
2255374348,2279013903,6,3735928559,0
2440865314,2053080052,4,3944949206,0
1600174014,4282179326,4,2824628544,1
1177772940,860727654,4,2105461482,1
3139670646,973221236,6,2166472450,2
2979041379,387342638,0,2793861453,2
3466116765,3995427036,6,549314113,2
1640813507,2275220495,6,3864121292,2
1731173838,2789032524,4,3222462338,1
1150087049,4204822261,2,3190591868,2
773597532,2168292354,4,2938219870,0
4280254718,1681100744,0,1666390214,1
2323454996,1520330165,5,3735928559,0
2694153793,3029716585,3,335562792,2
1740180431,2106543611,2,1703479755,0
2862485589,3073529454,6,3735928559,0
2233107466,1922855909,4,4152817647,2
1489820593,1548616632,7,75683849,2
2238920714,3991895259,4,1755071697,2
2461263909,2225899017,0,371158572,2
2840464466,2501056042,4,1012734584,0
3287822471,3056898156,4,1972150507,1
1677215687,3990984923,7,3735928559,0
508112188,576385348,1,4226694128,1
3278481030,2097590266,2,3194947964,2
1004767607,182234389,7,3736977135,1
1557367225,2570839602,7,4272799471,1
3859201740,1192242574,6,2702611266,2
190776598,4045955810,0,4236732408,0
2575674419,1674923463,3,4225101301,1
3160543352,3834342089,0,1491696305,2
1952072680,32279299,3,1979632619,0
3021184104,3457815708,0,2047445236,2
837032803,2721914436,4,2480473382,1
2542188079,3795313860,7,1974555371,2
4030340320,1834099162,0,1569472186,0
208970520,2272422414,5,2332477718,2
1471617967,2736168006,4,4104226793,2
1428032426,3093814384,4,3984185304,1
2527687213,2979578467,4,657584206,1
3863677644,1132513159,0,701223507,0
634236747,1700526538,0,2334763285,0
4281492222,1269077911,4,3029792105,2
2801542733,2877424727,7,226370074,2
3067054189,1976651243,3,3273573766,2
372350252,3855819979,0,4228170231,0
804246367,1648235972,5,1305593499,2
635101003,1248672148,0,1883773407,1
2768146505,2624643640,6,948859505,2
2852873812,614586697,3,2393554717,2
777531228,3295615624,1,1776883412,1
2600926262,2051766260,0,357725218,1
2041337843,2213620231,2,27263491,0
642143052,2292286481,3,2934429533,2
2394360349,2638294586,4,334898215,2
2917049435,760450906,4,2156735237,1
626576714,908888940,4,326452774,1
687104337,2490588712,0,3162980217,2
1792392149,540053824,4,1256532629,0
1151384969,3648395442,0,2652296763,1
1338223519,2009736175,3,2144054271,0
2607962678,2706659906,4,975569268,1
99569931,932203375,4,847190628,2
2322654740,2106680827,4,4158751727,2
624976202,2021776881,7,3601710831,1
1162592138,330378535,6,3702374127,1
1885644256,3215858303,0,806535263,0
1804544,40208644,5,3735928559,0
1439311275,438327092,4,1340764831,0
64935175,1031424378,5,3735944943,1
2133870590,2461436453,1,3967401177,1
2073675255,2336774166,0,4040269281,2
4191677171,4064999652,6,3735926511,1
1791008725,3795313348,6,2297920785,2
723160406,1767430610,6,3735666415,1
3126165108,177826069,7,2966165345,2
3505415841,3942901462,0,1005813879,2
1356915617,282979617,7,1077743232,2
732794199,1412107688,5,3735928559,0
3928841428,771099995,3,4026490335,0
234753307,636354891,0,871108198,0
2389582364,3344965262,4,1225669778,0
1642665923,1372449187,6,3735928431,1
1295565210,1982683116,1,3607849390,0
2774732874,2253451276,5,3727539951,1
4017726686,2483415080,4,2071743734,0
1723252685,1171321739,3,1744207823,1
3695955640,250879773,0,3812617685,1
3503121569,98374923,7,3574624682,2
526084926,679379280,1,4141804014,1
1360911778,1414950312,2,1343507872,0
2352704536,3126391924,0,1184129228,1
1019920761,3090125936,1,2229622025,2
282474785,2461325861,6,3702374127,1
2285339152,1719098316,3,4000832468,1
2581675059,3824692935,4,2048463604,0
337417512,555111234,7,889898602,2
654021453,2405673502,0,2845325651,2
887260009,1533510582,6,1870987487,2
14656257,2951733343,7,3735928559,0
3704362681,1100215683,4,2640307002,0
584040261,711550292,0,221848729,1
2805429326,710502228,6,3735920367,1
19252482,2576604723,3,2578964275,0
3674094261,2141445631,2,1520572596,1
2578300979,2698787905,2,2223767553,1
3283921031,4179774194,4,983491189,2
1462994350,4125211883,3,2731686213,2
1837610459,1287532441,4,557423170,2
2020301296,954082673,7,1085635713,2
1280980376,3953013975,7,3735863023,1
2333968406,1840566235,4,3869853661,1
2554394672,790352222,4,3076204910,0
3611102894,2201014790,2,1410194600,2
2567826482,802416479,7,1588444911,1
2052142068,1136273799,4,971709043,0
2954508384,2444911651,6,3668819695,1
576333636,982105461,4,416520753,2
341796136,2329470485,1,2307292947,0
1615616,4196703476,4,4215028724,1
3706678457,2132824574,0,2748267847,2
1533060022,3030782569,4,4022514143,1
2408836639,1786083284,4,3857095115,2
1625213889,2887827544,3,3976121305,0
3843835082,719370069,4,3489461151,2
4151920366,2568931890,4,1852284124,1
1117954949,1065917311,1,2099919098,2
3694346424,789113694,3,4282117118,0
1993357805,3990846171,4,2584691510,1
2654705212,1375508899,2,272142336,1
199774999,2771130442,5,3735928575,1
2307812883,3478727326,7,3736059631,1
3810687174,425017650,4,4202117620,0
3444693146,1779167700,2,1208078480,0
1134268807,2560127537,4,3674334134,1
1674934215,1029920634,6,3735666415,1
4276484861,3297996425,3,4277665529,1
618467657,3438347417,1,1475085488,1
922792814,3318279307,4,4073218023,1
664681807,4257415931,4,3663544244,2
2638049850,2038966771,3,3837090761,2
3768123073,2633747513,4,2086875384,1
526241086,2900331609,0,3426572695,0
1748199376,1905361379,0,3720669619,1
3622786223,1677873608,7,3018655079,2
3250596483,314308901,6,3735928559,0
682537809,608769352,7,3735928559,0
4283979518,1247406484,2,3036790634,2
427414322,1739951055,6,3735928047,1
1840241115,2589261876,0,4160412143,2
3692624056,2074151927,1,1685580993,1
3150786679,4258073339,6,4272799471,1
2632377401,1090403201,3,3692617656,2
88869642,579999045,2,1048832,1
35648260,1129689478,7,1095385730,2
4069710565,2369093146,2,2141693183,2
3613407918,2489681448,4,1124449414,2
2032371186,1371155363,2,681160273,2
3499668129,2097941498,6,2912205147,2
1458501549,3031143529,5,3735928495,1
4286795007,2430947361,5,2662186735,1
3730033340,337901352,6,3735928559,0
4166914288,3099844209,7,3735928559,0
1026550138,1443455916,0,2470006054,0
2792704588,2297183761,4,781808733,0
3358401168,3096046193,6,1889847521,2
3871644877,1656467397,4,2222928648,2
741398360,3013524583,7,3735928559,0
381102893,2787226188,4,2962659681,0
1788252629,2384346652,4,3850940361,1
1322167709,1175764876,0,148509201,2
1637721539,3466933917,0,809688160,0
3971588313,2615791671,0,2292404496,1
154260754,3093226608,3,2976854370,2
3458225820,137827600,4,3323413388,0
2901865049,4252247290,6,3668819695,1
489758522,4238966521,1,545760321,1
4148131566,2896793177,1,1251272853,1
1102277507,552956737,3,1643609027,0
3310758026,2373228570,7,3702374127,1
1563024826,2513067563,5,3370353553,2
742570840,2375004699,4,2714569027,0
508263740,2473680422,4,2369397530,0
4260457211,81095433,3,4179886578,2
2681982015,4135507692,4,1772427987,2
828744546,1474987951,0,2303798033,1
3769230529,1807686615,3,3955228375,1
4250900730,1476340655,4,2929767253,1
507420988,88475914,4,460892198,1
3952931543,2511272491,5,3752705775,1
1770108371,3309939338,3,2898796377,2
3684457655,650653517,0,40143876,0
475909944,1211095440,4,1416763048,2
2257333773,176276245,5,2349722904,2
3643522738,3723941051,2,81619465,2
3402372245,3580398250,0,2687803199,0
1617726400,1138814343,4,579626567,1
2217319432,2383107612,0,2452943396,1
1058708350,2047548404,1,1158774922,2
784329053,355341098,0,999422583,2
261737247,358000426,3,534769471,0
3038920810,134998288,4,3173624186,0
823040354,2630729785,0,2915260763,2
3342449294,821058401,0,4157202927,2
1688485321,711666516,6,3735404271,1
2650659387,1110403972,0,3761063359,0
503959356,1508691379,4,1206190735,0
1357918625,826586978,0,2188699907,1
1949195240,3172556410,0,826522210,1
2365780506,60921095,0,2393073437,2
4043575522,1134625159,4,2997162341,2
3243420802,2893167192,3,1830852314,2
4073871077,1971381739,0,1750285520,0
1692061129,2858538580,1,3128489781,1
1465840558,3113345651,5,3740122863,1
17650434,3592796332,1,3609783214,2
2968920673,1453990317,1,1514930356,0
3757402815,911697772,2,374694444,0
3206137470,477738296,7,3727539951,1
3377268882,585484101,4,3953971159,1
1079998336,3658102964,2,1082798208,1
3501035681,2049260020,4,2861082965,0
3771049153,2861136469,1,909913708,1
130248975,2470885926,1,1953806057,1
4152869615,3720810683,0,3578713002,0
2720842820,3854434507,5,3735928555,1
1765367250,2290940433,0,3786778563,2
3983208666,2061411829,2,1749721296,0
1185955213,3384494227,4,2399892766,2
504317756,515388221,0,1019706105,1
386238254,1003403127,2,319063846,0
2349508632,1459182509,5,3735928559,0
313907493,255478046,3,495947835,2
986194293,1516372916,4,1621762752,1
1604875199,2562454065,4,3339944334,0
2793046604,151810322,2,524288,0
2309310995,3885249743,2,1848737500,2
1992626669,764765019,3,1607824383,1
1887582177,3930633428,4,2588574517,1
396827951,2297116689,4,2672567614,2
2769225290,4116311274,7,3735928559,0
72524040,1179388812,1,1109305988,2
529049407,3591618220,1,1232398483,0
4099268328,3803892421,5,3735924463,1
1310409116,744560984,6,3736059631,1
3393195668,1123249029,1,2269946639,0
532371263,1095407490,0,1627777729,1
1269362071,346421033,0,1594694334,2
3613256366,612900169,1,3000356197,0
4249051898,2608904247,0,1724111565,2
2371328538,978157428,4,3071993198,0
711141204,542201152,1,437375508,1
1080737152,3141147254,5,4216367094,2
3592249004,1346693536,5,2254026508,2
2781643851,2870180438,3,2950692447,0
1156331401,1678718408,2,1141650824,0
1999185902,2813523535,3,4156274671,1
2826799184,3531648677,4,2063410421,1
1064234366,1481527728,7,1730198734,2
1813281752,265530655,4,1640486599,1
2330484245,1711495116,3,4008402909,0
1587946429,1522040757,4,69098504,0
1424843689,1900970978,4,631496779,2
2962823777,1239978387,7,3702374127,1
2234734602,2631179321,5,434619443,2
500183355,2697497665,1,3172515194,2
3095673969,3030865001,3,3165092921,1
3647469746,1466004910,1,2382794012,2
1550109112,3790400707,0,1045542523,0
2538567726,2847459923,0,1056420477,2
3270610565,3985820891,1,795034206,2
2426649121,3696209080,1,3025407337,0
872096615,2171808770,5,3736977135,1
1249279380,525398334,0,1428589738,2
2452171812,1310043548,3,3694952888,2
1801962454,129387279,5,3735928559,0
3735853757,2884828759,4,1969120490,2
3141173366,1701605322,3,3730239420,2
734571351,3923999443,4,3257651588,2
2957784160,1061037950,0,4018822110,0
1446716332,790677854,4,2031872752,1
1637321667,1628339138,7,3736977135,1
2538298414,1443002796,2,369317932,1
2158622209,2661929021,3,2661938749,0
2634575930,2640161338,3,2371746362,1
3585367211,2771781706,0,2062181617,1
3288225415,825207650,3,4073848293,2
3365841553,1594466238,2,1208519313,1
1030355834,2281410063,2,90802696,1
2093383161,2037501426,6,3467493103,1
3467930269,419616562,3,3753312191,0
433108787,4189037811,0,327179302,0
1522332085,809571168,0,2323514645,1
3132501109,3996400348,4,1417811625,0
4214894326,1339195295,1,2842144599,1
1425227177,2598614581,0,4023841758,0
138037520,3542982310,3,3678396342,0
1820488153,4075259109,4,2657482044,2
1971976683,391636782,3,1658724037,2
3322552460,945252720,4,4267526652,2
1502263219,1945982951,2,1367873443,0
795152222,566338371,3,803581535,1
2931808349,2215842824,6,715967573,2
393086766,1599737790,5,1211369616,2
1629138882,3379370642,5,3735928559,0
3098970225,3042460778,4,233753627,2
3922568403,1299106714,2,1229750674,1
1066423679,2395781661,1,2965609314,0
271475488,2982057059,5,2710632259,2
1116873605,3690259127,2,1116775045,1
1273950615,3735326397,3,3756982207,0
1300180890,2966832225,5,3735928527,1
2897594969,1367090082,7,4257868283,2
3510231714,1554558393,4,2375108379,1
2229079561,2892014168,7,683519057,2
3089725040,139934992,4,2961066848,0
1356896161,3237801089,3,3506240417,1
3577383594,1109432708,0,2535068462,2
3804436165,2468743718,4,1910873315,1
2489503784,2786982476,4,847194724,0
2826059344,3970487513,6,3702374127,1
1850712540,4281948926,0,1300823258,1
1710348747,3262286980,0,2810402127,2
3584532651,970624883,7,3735928559,0
3755340479,201097495,0,3956437974,0
1392994214,1095985026,6,3735928559,0
676588880,2023926769,5,3735926511,1
2107706875,3537030821,1,2865643350,0
2029169137,3545060006,2,1346371744,0
556196162,1684467656,0,2240672010,1
748790617,2476059175,0,3224849792,0
1583937468,3830861000,7,3735928559,0
2042566131,1145925512,4,1039301243,2
2597180469,1020783481,4,2786737996,0
1767182802,3121712244,0,593796678,1
3549299879,2717016131,0,1971610858,1
680896849,3243227778,7,3735928559,0
341493032,2869561942,6,3735863023,1
2740849222,2716277315,3,2751404615,0
2513934379,2271616014,0,490550329,1
1246272916,3343636622,4,2365801754,2
386856238,750044505,4,1002057847,2
1821779417,3067466349,0,594278478,1
2378815003,2690011712,0,639641691,1
2515919403,1923231717,0,144184080,1
4235356920,1610043327,7,3735928559,0
1509209011,640679244,5,2145079039,2
1223271825,3821116103,6,2871541590,2
3533384869,2996821605,4,1610937024,2
108521740,741120344,1,3662368436,1
1166198667,322870054,2,1455185069,2
1975559659,3073655918,0,754248281,0
3530158244,3485650079,3,3757046975,1
945878384,75454728,3,1015020920,0
806304096,2019914736,3,2020572144,0
2325822485,1841063899,4,3877460942,0
1071342975,2830998609,2,681117265,1
4100051176,2017329648,1,2355089688,2
379754797,4177987314,0,262774815,0
2066386934,1453184429,1,617396809,1
4035213537,3392910484,5,985648245,2
570786116,82757897,7,3735928559,0
3484630175,2821233744,3,4022058207,0
546078529,2948997727,6,3702374127,1
833216867,1164261770,7,3735928559,0
1632750530,3726877372,0,3211946366,2
3289987208,2278962191,6,3735928559,0
3096162929,2415961120,0,1217156625,1
1117001093,3911387858,0,733421655,0
2393583645,521027902,4,2443538722,1
398614831,1162254730,6,1384446117,2
2672135230,2632608825,0,1009776759,0
4037232353,1109577604,5,2994833765,2
2608395830,2580813875,3,2616524343,1
2519091244,1975470059,0,199594519,1
666120527,547771201,7,118645262,2
153315602,2241521675,6,3727539951,1
2139694079,950165361,0,3089859444,1
1987724780,1480099760,1,507625020,0
921863533,3545294502,0,172190739,0
350237481,1255047061,6,3735895791,1
3342104206,2759984713,2,1672900807,2
3416615063,3753990847,4,342110760,2
104868620,1815379928,7,3735928559,0
2440631330,3075568238,0,1221232272,0
37910788,2783691851,7,3735926511,1
871663463,2325973013,6,3735928559,0
801474399,3468504733,3,4026380255,0
2624930872,2181851652,2,2147766272,1
395143983,1931218406,6,3735928555,1
479081785,1246204820,4,1456055981,2
3927424724,1730989006,6,2369484058,2
3289888392,4043360482,5,3735928559,0
1097224578,3760657088,0,2705408834,2
2896611417,2144911359,0,746424408,1
377272108,185526038,4,494030906,2
1911758819,3050090603,4,3292508040,0
918090093,617400649,5,309606436,2
745821016,3517516963,0,4263346171,1
2247036427,1902958562,2,4102281705,2
591262022,1290733977,0,1881995935,1
3304049801,2886526552,1,418047537,1
2078452215,1565870010,2,1497366962,0
2564959793,381791533,6,3735920367,1
1659265477,1137406855,4,556601922,0
3734513853,561700162,0,34801151,1
3976683226,2326325781,5,1739568335,2
499530555,548290881,4,1030257274,2
963010930,2305709074,0,3268720004,0
3804629701,2958155872,1,1385687717,2
2522203692,2202157062,7,3735928559,0
306975524,2506957354,4,2267099406,2
2253891596,2920337500,2,2249228300,0
2704815170,675866448,4,3379614482,1
4036163809,318130981,0,3798250436,2
2875809366,4211517686,1,2959258976,0
2009573871,3042757226,4,3264962949,1
1597779390,2082907128,4,1662684742,1
1418315177,1962201065,5,3735928559,0
3357311632,843376996,7,3736977135,1
323720998,3748718782,6,3735928559,0
3780261058,3457517724,0,793230430,2
2893988440,1370247075,0,4264235514,1
3002114149,560444226,6,3735928559,0
2228512265,2359594009,5,3735895791,1
1032933755,4256681211,4,3223756672,1
1835287514,4050522338,6,3735928559,0
3594624172,2191038981,6,3735928495,1
2806172750,537647936,0,2269714190,2
4207625973,1811636695,0,2435852066,2
2882427479,1741821903,5,3735928559,0
3342867598,3927898324,0,2984187234,1
4206574837,2226894857,4,2113963260,2
3228604544,1756233169,5,3735928559,0
3769032385,1004217719,4,3682466742,0
3417670295,3629375152,2,333863975,2
4240042745,3117271155,3,4261276395,1
2603911734,2110853627,2,420479010,1
2980143715,3503996577,3,4059823843,0
3196580477,1800806358,4,3570527659,1
2514929707,2300866066,0,482518585,2
2591105588,2360201753,2,383578157,2
3513727650,2484415016,6,1165627530,2
4143862509,75387144,2,83775496,1
296324899,1290719641,6,1564958394,2
1246438292,1890138081,2,1074340736,0
3417536663,3005574246,0,2128143613,0
2529444909,4120036587,0,2354514200,0
3548228774,1743573455,4,3029433705,0
1318457757,2614620215,0,3933078484,1
1354167713,3743499454,0,802699871,0
1655582661,163287315,6,3735928555,1
3188086908,3564311720,4,1783975124,1
578301764,3780277442,4,3274331014,1
1423720361,1618820032,5,882967657,2
171782420,2117503484,3,1946925288,2
4293035775,3996057308,3,298612771,2
3234758785,1632171458,4,2709943619,0
399748399,2142278655,5,3735928559,0
2179150851,3200991357,1,1059615870,2
3124816500,1521136565,4,3773454785,0
3109080178,1255631253,4,4152862183,1
3884929743,110710541,2,111755789,1
3557218472,4194241267,2,1342572704,1
3040082026,3029407337,1,10674689,0
4134900972,3885596879,7,3735928559,0
855049573,1587557309,3,2130130941,0
2361885721,1627979714,4,3991895003,1
365290283,1571933627,4,1215704720,1
940973424,620672329,4,1021880377,1
1079793536,2409415199,0,3489208767,1
2759941193,2810572367,7,50639366,2
3385630867,2613393975,0,1706154698,1
114453261,2405315614,6,3735928559,0
2611911735,595150150,5,3467493103,1
2366717978,384593197,4,2617060663,2
494789434,3824190151,2,24150530,0
2754953288,1925904357,0,385890349,0
275704096,2996223077,4,2734183749,0
3319323275,1237372819,6,3702374127,1
2932023389,4178151666,0,2815207759,0
999826807,2510794283,1,2783999820,0
3278115462,2633034297,6,3735895791,1
444762421,1653156293,3,1787537909,1
2991426148,1083896705,4,4074207717,2
1472682415,3237662849,3,3623868847,0
3222186624,872568680,4,4094492138,1
1887794145,1384206245,4,839138372,1
1047140220,1923621861,2,841483109,1
1634066882,176328469,6,3735928559,0
232589595,1500005810,1,3027682153,1
3345578638,2215564296,4,1130868358,0
261454111,2284928016,0,2546398511,1
2853274196,2491998249,7,3735926511,1
555695426,1447475116,2,275712,1
3486205599,4243918585,1,3537254310,0
4207944949,2356618776,4,4138140397,1
1212596624,930576238,7,2133964542,2
1002118519,1869378014,2,732434774,1
1025522042,3427339928,2,201328648,1
28462339,3036643945,0,3041775466,2
3355762832,1227606418,0,1362143778,1
295713571,2050422772,4,1805044951,2
3057284204,1478864304,0,241181212,0
3158304888,3831018696,0,1483168944,2
1949426664,1980434412,1,4263959036,1
3304844937,1983287276,5,3735928559,0
143450385,3743381694,0,3886832079,0
2356979736,2073945079,7,4158737391,2
3166605433,1607870399,4,3815290822,0
237849372,4019338463,0,4257191931,1
36642564,1098434946,0,1135077511,1
3485467295,515567933,3,3757765567,0
4253706491,1983765996,0,1942505191,0
595140934,2922102876,3,2927354206,1
379688237,3860181708,3,4038338529,2
29961475,3480256158,0,3510217633,0
2852631124,1026988922,2,671519316,1
3028158568,4119044843,7,1107143299,2
2991678564,1328547742,4,4251018234,2
2241009163,2199385094,1,109371917,2
2711580739,4111243498,2,2701922370,0
224940826,1499277234,2,155714322,0
3772543681,2999670885,7,1377249956,2
2280158735,388462382,0,2668621117,0
819292513,1480051120,1,1759682769,2
904271211,3944894166,3,4293320703,1
2853528148,2867396693,4,284975617,1
800571231,1215686032,5,3735928559,0
53222662,3807370437,4,3787702723,2
2681938495,1141366664,7,3735944943,1
1237818259,3514568866,1,2014022385,1
271001376,289335586,7,3735928559,0
164156179,3632286385,4,3511191970,1
3117748339,2951830111,0,371477036,2
641417036,3692911288,3,4196820468,2
2422775840,2447826979,3,2448351283,1
450333493,4200351476,2,441717300,1
2034185202,2098530810,4,69876234,1
695808338,2340386326,6,3735926511,1
3175997050,1753150928,3,3576900522,2
3450801819,2767373897,3,3992964827,0
2958465632,878701928,5,3735928815,1
3780056258,2191700997,0,1676517575,2
3097253489,453576502,1,2744471879,2
3618954415,3326245004,5,3735928559,0
3286114439,1050265469,6,3735928559,0
2316520980,3653839539,6,3735928559,0
3122740340,4168858864,4,1113292932,1
3993058524,3794654916,1,198403608,0
345134377,977870708,5,3735928558,1
3895002320,19574018,4,3909331410,2
1451591085,2491840553,2,3255041412,2
4022546655,412029745,5,3735928555,1
811437408,106379532,4,906933356,1
2487490600,1198051214,0,3685533622,1
2145510399,3256180356,7,3186933115,2
3714350778,3775667906,4,1013473656,1
2672548926,1165236106,5,4272799471,1
510472508,398648111,7,162517523,2
1947388904,2962576481,2,806371424,0
3765283008,4037718753,4,281483809,0
3762231488,3728374972,3,1040540796,2
734375767,3288989832,0,4023365595,1
2362208281,2415393823,0,482634808,0
1747580368,2099527674,3,353225258,2
3915568338,3155423352,0,1433478314,2
1930147814,1851062748,6,3735928559,0
2775500362,3749166270,7,3735928559,0
520839998,3522820259,0,4026883041,1
1080059264,3571233449,3,3707565993,1
1004416887,1718903756,2,575939396,0
2325316629,1260107158,1,1065209471,0
1020181881,3947418838,5,3735863023,1
2119359484,927452526,6,4272799471,1
3300964489,254185246,0,3420862359,2
2810190415,3153841783,1,477877304,2
2036302322,2321384980,4,4060219366,1
3548057254,2785213516,1,762843738,0
3017783911,520852286,0,2899585369,2
3841834697,4282689790,4,465114679,2
2759587400,4161307376,0,2625927480,0
3736309949,60476679,5,3710475706,2
1989433325,3512287906,3,2815235407,2
1852401116,670804815,0,2523206955,1
2786664524,1756495313,6,3735404271,1
3970217689,2468248102,7,2142948607,2
866677095,1515140020,7,3735928559,0
3492397216,2407725087,7,3735928559,0
1803994583,3056461420,2,3718980539,2
1924700133,3515092643,6,2738657606,2
3025841768,3010115174,0,1875207374,1
2752071240,417166129,4,3168025977,1
89351434,3813669062,1,2718133316,1
1506738611,1808550871,5,3735928559,0
1747088336,2472206374,3,4219139070,1
3209308798,447922997,1,2761910089,1
4193273587,2638193210,7,3740122863,1
1823574489,2514924587,2,4183244274,2
1731453390,632588619,0,2364042009,0
2524601900,336807720,0,2187925764,2
2434100258,2928417373,6,3467493103,1
4266100476,3327495820,6,3735928559,0
398712623,3597024940,1,3248873859,2
1258789782,268183327,7,3735944943,1
2615515703,402674992,0,3018190695,0
2609515575,2593250357,1,18599938,2
3658223284,1156340105,7,2665502525,2
2526236205,1536902583,4,3439860634,1
4258419963,1127679366,4,3202732413,1
1563946426,1747936720,1,3574106090,1
3742291134,860154726,4,3964354520,1
2282139664,4082321126,0,2069231350,2
4198490356,2196676101,0,2100199161,0
759807834,3200297085,1,1854478045,0
236672796,77842697,5,179871253,2
3328619660,3397357204,0,2431009536,1
183059221,3575469738,0,3758528959,0
338023208,3732597948,4,3394977684,1
2635167290,535201599,7,2197287173,2
3446148762,3522707619,7,3735928559,0
3271834246,2596609589,1,1505830067,2
1637105603,3885643471,0,1228830354,1
3211123326,1237875091,5,3735928559,0
1472410543,1633043394,0,915763309,2
52777222,3112676467,3,3131243893,2
1165154186,1183140237,0,66559495,2
2414208031,3403068053,1,3306107274,0
3947385558,1727477709,0,1379633827,1
2179188739,1526364085,3,3690721207,1
740896600,2695997505,4,2358806281,1
423344434,4112778986,0,241123356,1
984835957,2193719813,4,3094799728,1
1832756698,1035644283,0,2867352405,1
4074543333,1179097484,7,2662186735,1
556940610,1572670395,4,2089760505,0
3510640290,4020783327,6,3735928559,0
2830870609,1279346072,7,3735928559,0
3345230990,3968212185,2,3288337544,1
448336693,3722187963,7,3740122863,1
1006498679,3757010111,6,3735928559,0
3965016280,3983995610,2,19114498,2
1207745935,887552873,4,1931101926,0
1655218629,803026271,5,3735928557,1
2766410313,2955907680,2,348880937,2
3356818064,1124608902,2,1207970432,1
918346605,1157805450,4,1941860071,0
2873493590,3153215607,1,4015245279,0
2477093927,354033962,0,2831127889,0
1350276000,1232674706,1,419597362,2
3569933481,1932824550,3,4160511983,1
981938037,3902196945,0,589167686,0
1212468624,670907215,0,4030859487,1
4154777839,2381956635,2,2052925172,2
3108427378,3422457495,0,2269472009,1
1595324862,46410501,1,1547865785,1
3815280326,4127703788,2,359615530,2
3609947310,3992572635,4,2060631669,1
3088227440,4096620264,1,3286574472,0
1075317120,2447733283,6,3735928559,0
1349447072,4132265196,6,2787357004,2
1858894813,2491202088,0,55260677,1
741458776,2881277015,7,3735666415,1
3953869527,2878043223,5,3668819695,1
2772557386,2324327445,4,801878623,0
2613840951,690859858,7,3001131877,2
3121060980,4118467306,7,1333612190,2
1211190672,2598422581,2,136333332,1
1810568663,1856510429,4,88280074,2
1293477786,3845366986,0,843877476,0
1565081018,2808908878,2,88607770,1
1280297368,4024286943,4,2744284999,2
166201107,3137356406,3,3152562047,1
942706032,29708547,5,972414067,2
1454472109,3891380431,7,3735928559,0
2713000515,3392957588,2,3409920,1
960357746,3714158778,0,379549228,0
2462270501,3028100200,1,650010701,2
1299507098,3685281975,2,2531006253,2
2526832685,4096567016,1,2859450693,1
1196270990,2899534937,7,3735928559,0
2501382698,2909624410,0,1116043908,1
3094730352,2282971152,4,812037728,0
